age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
34.0,Local-gov,314851.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,18.0,United-States,0
54.0,Private,529245.0,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,33.0,United-States,0
69.0,Private,196715.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,44.0,United-States,1
19.0,Private,568448.0,Assoc-acdm,12.0,Never-married,Machine-op-inspct,Husband,White,Male,0.0,0.0,45.0,United-States,0
61.0,Local-gov,795645.0,Prof-school,15.0,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,39.0,United-States,1
53.0,,301353.0,HS-grad,9.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,0.0,0.0,55.0,United-States,0
22.0,Self-emp-not-inc,1322937.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0.0,0.0,21.0,United-States,1
36.0,Private,1361606.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,33.0,United-States,0
50.0,Private,1275735.0,Assoc-voc,11.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,43.0,Mexico,0
42.0,,1476843.0,HS-grad,9.0,Divorced,,Husband,White,Male,0.0,0.0,27.0,United-States,0
38.0,Private,1197415.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,49.0,United-States,0
65.0,Private,998111.0,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,1
46.0,Self-emp-not-inc,960906.0,Bachelors,13.0,Never-married,Transport-moving,Husband,White,Male,0.0,0.0,24.0,United-States,0
53.0,Private,672352.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0.0,0.0,37.0,United-States,1
76.0,Private,938593.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,48.0,United-States,0
23.0,Private,1403385.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,35.0,United-States,1
43.0,Private,1203959.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0.0,0.0,45.0,United-States,0
22.0,Private,225813.0,7th-8th,4.0,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0.0,0.0,50.0,United-States,0
85.0,Self-emp-inc,1190265.0,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,26.0,Cuba,0
30.0,Private,689661.0,Prof-school,15.0,Never-married,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,42.0,United-States,0
77.0,Private,493265.0,9th,5.0,Never-married,Priv-house-serv,Husband,White,Male,0.0,0.0,52.0,United-States,0
31.0,Private,1225587.0,Masters,14.0,Married-civ-spouse,Other-service,Own-child,Black,Female,0.0,0.0,22.0,United-States,0
40.0,Private,17582.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,13550.0,0.0,22.0,United-States,0
62.0,Local-gov,960423.0,HS-grad,9.0,Never-married,Adm-clerical,Husband,Black,Male,0.0,0.0,60.0,Other,0
78.0,Self-emp-inc,573598.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,63.0,United-States,0
30.0,Federal-gov,510871.0,10th,6.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,28.0,United-States,0
32.0,Federal-gov,1257448.0,Bachelors,13.0,Never-married,Machine-op-inspct,Husband,White,Male,0.0,0.0,30.0,United-States,0
82.0,Private,1429095.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,0.0,39.0,United-States,0
40.0,Private,1180899.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,58.0,United-States,0
32.0,Private,682221.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Wife,White,Male,0.0,0.0,37.0,United-States,1
72.0,Federal-gov,813143.0,Assoc-voc,11.0,Divorced,Farming-fishing,Husband,Black,Male,0.0,0.0,19.0,Canada,0
23.0,State-gov,599831.0,Bachelors,13.0,Divorced,Tech-support,Unmarried,White,Male,0.0,0.0,14.0,United-States,0
81.0,Private,514750.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,Other,0
81.0,State-gov,1473590.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0.0,0.0,46.0,United-States,0
80.0,Private,820287.0,Doctorate,16.0,Never-married,Prof-specialty,Husband,Black,Male,0.0,0.0,64.0,United-States,1
38.0,Private,1269860.0,Assoc-voc,11.0,Divorced,Handlers-cleaners,Husband,White,Female,0.0,0.0,51.0,United-States,1
25.0,Self-emp-not-inc,39981.0,HS-grad,9.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,48.0,United-States,0
48.0,Private,500030.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,61.0,United-States,0
41.0,Private,355520.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,33.0,United-States,1
87.0,Self-emp-inc,485946.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0.0,0.0,47.0,United-States,0
63.0,Local-gov,885710.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,Black,Male,0.0,0.0,37.0,United-States,0
86.0,Local-gov,267707.0,10th,6.0,Never-married,Transport-moving,Unmarried,White,Female,0.0,0.0,43.0,United-States,0
72.0,Self-emp-inc,1128492.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,Black,Male,0.0,0.0,43.0,United-States,1
69.0,State-gov,644870.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Female,0.0,0.0,37.0,United-States,0
25.0,Private,1228913.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,11.0,United-States,0
22.0,Private,963334.0,Assoc-voc,11.0,Separated,,Husband,White,Female,0.0,0.0,48.0,United-States,0
20.0,Private,593116.0,Masters,14.0,Married-civ-spouse,Sales,Own-child,White,Male,0.0,0.0,26.0,United-States,1
60.0,Private,210837.0,Some-college,10.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,21.0,Mexico,0
31.0,Private,115308.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,33.0,United-States,0
90.0,Private,403722.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,28.0,Other,0
26.0,Private,822636.0,7th-8th,4.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,45.0,United-States,0
87.0,Private,197804.0,Some-college,10.0,Married-civ-spouse,,Not-in-family,Black,Female,0.0,0.0,68.0,United-States,1
66.0,Private,260533.0,7th-8th,4.0,Divorced,Other-service,Own-child,White,Female,0.0,0.0,61.0,United-States,0
24.0,Private,548720.0,Bachelors,13.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,46.0,United-States,0
21.0,Private,1415117.0,HS-grad,9.0,Never-married,Priv-house-serv,Husband,White,Male,0.0,0.0,44.0,United-States,0
46.0,Private,392829.0,Some-college,10.0,Widowed,Other-service,Husband,Amer-Indian-Eskimo,Female,0.0,1740.0,33.0,United-States,0
42.0,Private,606423.0,HS-grad,9.0,Never-married,Handlers-cleaners,Husband,White,Male,0.0,0.0,30.0,United-States,0
40.0,Private,108867.0,Masters,14.0,Never-married,Craft-repair,Wife,Black,Male,0.0,0.0,52.0,United-States,1
56.0,Private,924811.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,47.0,United-States,0
26.0,Self-emp-not-inc,1341040.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,14.0,Other,1
26.0,Private,1243643.0,Bachelors,13.0,Married-civ-spouse,Sales,Not-in-family,White,Female,0.0,0.0,50.0,United-States,0
68.0,Private,481222.0,11th,7.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,51.0,United-States,0
90.0,Self-emp-inc,960526.0,Some-college,10.0,Separated,Exec-managerial,Husband,White,Female,0.0,0.0,42.0,United-States,1
37.0,Private,338036.0,10th,6.0,Married-civ-spouse,Sales,Not-in-family,White,Male,0.0,1902.0,50.0,United-States,0
85.0,State-gov,532203.0,9th,5.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,15.0,United-States,0
42.0,Private,236490.0,Doctorate,16.0,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0
41.0,Local-gov,660128.0,Some-college,10.0,Divorced,Other-service,Other-relative,White,Female,0.0,1902.0,26.0,United-States,0
23.0,State-gov,1473872.0,Bachelors,13.0,Married-spouse-absent,Prof-specialty,Own-child,White,Male,0.0,0.0,33.0,Mexico,0
48.0,Private,82718.0,Bachelors,13.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,24.0,United-States,1
53.0,Private,602864.0,Assoc-acdm,12.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,35.0,United-States,0
66.0,Private,896085.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,37.0,United-States,0
28.0,Private,780376.0,Bachelors,13.0,Divorced,Exec-managerial,Husband,White,Male,0.0,0.0,42.0,United-States,0
30.0,Self-emp-not-inc,831448.0,Bachelors,13.0,Never-married,Protective-serv,Own-child,White,Male,0.0,0.0,51.0,United-States,0
48.0,Private,1212733.0,Some-college,10.0,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,34.0,United-States,1
22.0,Private,741965.0,Prof-school,15.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,42.0,United-States,1
27.0,Private,229275.0,Some-college,10.0,Never-married,Other-service,Not-in-family,Black,Male,0.0,0.0,36.0,United-States,0
63.0,Private,405745.0,Bachelors,13.0,Separated,Tech-support,Husband,White,Female,0.0,0.0,23.0,United-States,1
87.0,Private,499545.0,Bachelors,13.0,Divorced,Craft-repair,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,19.0,United-States,0
59.0,Self-emp-inc,1325537.0,Bachelors,13.0,Divorced,Tech-support,Own-child,White,Female,3103.0,0.0,41.0,United-States,0
27.0,Private,1251203.0,Some-college,10.0,Never-married,Sales,Husband,White,Female,0.0,0.0,38.0,United-States,0
90.0,Private,1034862.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,51.0,United-States,1
55.0,Private,508489.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,30.0,United-States,1
70.0,Private,589204.0,Masters,14.0,Married-civ-spouse,Other-service,Own-child,White,Male,0.0,0.0,37.0,United-States,0
31.0,Private,887498.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,25.0,United-States,0
59.0,Self-emp-not-inc,131567.0,HS-grad,9.0,Never-married,Prof-specialty,Unmarried,Black,Female,0.0,0.0,35.0,United-States,1
22.0,Private,622875.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,43.0,United-States,0
63.0,Local-gov,1094278.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,50.0,United-States,1
31.0,,1313798.0,Some-college,10.0,Married-civ-spouse,Sales,Not-in-family,White,Male,0.0,0.0,24.0,United-States,0
84.0,Self-emp-not-inc,867432.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,38.0,United-States,0
21.0,,1109107.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0.0,0.0,44.0,United-States,0
65.0,Private,392237.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,28.0,United-States,0
27.0,Private,951666.0,Masters,14.0,Never-married,Tech-support,Unmarried,White,Male,0.0,0.0,19.0,United-States,0
67.0,Self-emp-not-inc,20615.0,HS-grad,9.0,Never-married,Craft-repair,Other-relative,Black,Female,0.0,0.0,65.0,United-States,0
53.0,Private,758360.0,10th,6.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,46.0,United-States,0
88.0,Private,1300228.0,HS-grad,9.0,Married-civ-spouse,Other-service,Unmarried,White,Male,0.0,0.0,37.0,Other,0
65.0,,508685.0,Some-college,10.0,Never-married,Other-service,Wife,White,Female,0.0,0.0,43.0,United-States,0
44.0,Federal-gov,382658.0,10th,6.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,28.0,United-States,0
23.0,Private,1462983.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,38.0,United-States,0
61.0,Private,1069986.0,11th,7.0,Widowed,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,50.0,United-States,0
49.0,Private,240683.0,HS-grad,9.0,Never-married,Craft-repair,Wife,Asian-Pac-Islander,Male,0.0,0.0,51.0,United-States,1
20.0,Private,1130833.0,Some-college,10.0,Never-married,Exec-managerial,Husband,White,Male,0.0,0.0,39.0,United-States,0
60.0,State-gov,1080878.0,HS-grad,9.0,Married-spouse-absent,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0
32.0,Private,752838.0,Assoc-acdm,12.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,2042.0,20.0,United-States,0
34.0,Private,1300090.0,Some-college,10.0,Married-civ-spouse,Sales,Own-child,White,Male,0.0,0.0,42.0,United-States,0
17.0,Private,952235.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0.0,0.0,49.0,United-States,0
44.0,Local-gov,1473882.0,Bachelors,13.0,Married-civ-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,60.0,United-States,1
33.0,Private,668915.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Female,0.0,0.0,33.0,United-States,0
22.0,Private,857140.0,Assoc-voc,11.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,56.0,United-States,0
49.0,Private,506040.0,Some-college,10.0,Never-married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0
33.0,Private,986787.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Other-relative,White,Male,99999.0,0.0,14.0,United-States,1
26.0,Private,1278733.0,12th,8.0,Married-civ-spouse,Prof-specialty,Own-child,Black,Male,0.0,0.0,39.0,United-States,0
51.0,Self-emp-inc,599964.0,Masters,14.0,Married-civ-spouse,Sales,Own-child,White,Male,0.0,0.0,24.0,United-States,0
21.0,Private,750956.0,Masters,14.0,Divorced,Sales,Husband,White,Female,0.0,0.0,31.0,United-States,0
90.0,State-gov,116011.0,HS-grad,9.0,Married-civ-spouse,Sales,Own-child,Black,Male,0.0,0.0,39.0,United-States,1
51.0,Private,854138.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,38.0,United-States,1
90.0,Private,50131.0,Some-college,10.0,Never-married,Exec-managerial,Husband,White,Female,0.0,0.0,42.0,United-States,0
82.0,Private,1188713.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Female,0.0,0.0,39.0,United-States,1
89.0,Private,82532.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Not-in-family,Other,Male,25236.0,0.0,55.0,United-States,1
57.0,,101593.0,Bachelors,13.0,Never-married,Machine-op-inspct,Husband,Other,Male,0.0,0.0,41.0,United-States,0
48.0,Private,1066967.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,37.0,United-States,1
70.0,Private,37864.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,49.0,United-States,1
22.0,Private,1045582.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,43.0,United-States,0
79.0,Local-gov,271530.0,Some-college,10.0,Never-married,Prof-specialty,Other-relative,White,Male,0.0,0.0,40.0,United-States,0
40.0,Federal-gov,1427215.0,9th,5.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,20.0,United-States,0
17.0,Private,76601.0,Some-college,10.0,Married-civ-spouse,Other-service,Own-child,White,Male,0.0,0.0,43.0,United-States,1
34.0,Local-gov,108408.0,Bachelors,13.0,Divorced,Exec-managerial,Own-child,White,Female,0.0,0.0,45.0,United-States,0
34.0,Private,912189.0,Masters,14.0,Never-married,Other-service,Unmarried,White,Male,0.0,0.0,22.0,United-States,1
18.0,Private,282512.0,Masters,14.0,Married-spouse-absent,Tech-support,Husband,Black,Male,4934.0,0.0,41.0,United-States,0
66.0,Private,342651.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,36.0,United-States,1
24.0,Private,1180269.0,Assoc-voc,11.0,Never-married,Prof-specialty,Wife,White,Male,0.0,0.0,48.0,United-States,0
79.0,,220797.0,HS-grad,9.0,Never-married,Prof-specialty,Husband,White,Female,0.0,0.0,49.0,United-States,1
50.0,Private,1193522.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Wife,White,Female,0.0,0.0,50.0,United-States,0
70.0,Self-emp-inc,872099.0,11th,7.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0.0,1887.0,23.0,United-States,1
42.0,State-gov,1284469.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,25.0,United-States,0
26.0,Local-gov,720974.0,Bachelors,13.0,Never-married,Adm-clerical,Husband,White,Male,0.0,0.0,17.0,United-States,0
30.0,Private,695415.0,Some-college,10.0,Separated,,Unmarried,White,Male,0.0,0.0,39.0,United-States,0
64.0,Federal-gov,104949.0,Doctorate,16.0,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,35.0,United-States,0
69.0,Private,840351.0,Assoc-acdm,12.0,Married-civ-spouse,Other-service,Husband,White,Female,0.0,0.0,32.0,United-States,0
36.0,Private,723034.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,58.0,United-States,1
43.0,Private,293412.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Own-child,White,Male,2964.0,0.0,25.0,United-States,0
86.0,Private,492406.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,2964.0,0.0,33.0,United-States,1
80.0,Self-emp-not-inc,833474.0,Prof-school,15.0,Divorced,Prof-specialty,Unmarried,White,Male,0.0,0.0,29.0,United-States,1
47.0,Private,641142.0,HS-grad,9.0,Divorced,Other-service,Husband,White,Male,0.0,0.0,71.0,United-States,0
34.0,Federal-gov,428857.0,Bachelors,13.0,Never-married,,Not-in-family,White,Female,0.0,0.0,30.0,United-States,0
39.0,Private,968754.0,7th-8th,4.0,Never-married,Adm-clerical,Other-relative,White,Male,0.0,0.0,57.0,United-States,0
56.0,Self-emp-inc,635581.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,34.0,United-States,0
58.0,Private,1173339.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0.0,0.0,34.0,United-States,1
30.0,State-gov,136838.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Wife,White,Male,0.0,0.0,30.0,United-States,0
21.0,Private,702729.0,HS-grad,9.0,Married-civ-spouse,,Not-in-family,White,Male,0.0,0.0,33.0,United-States,1
53.0,Private,131173.0,HS-grad,9.0,Never-married,Transport-moving,Unmarried,White,Male,0.0,0.0,45.0,United-States,0
76.0,Local-gov,1289164.0,Masters,14.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,46.0,United-States,0
28.0,Private,162861.0,Some-college,10.0,Widowed,Other-service,Not-in-family,White,Male,25236.0,0.0,27.0,United-States,0
47.0,Private,305452.0,HS-grad,9.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,22.0,United-States,1
28.0,Private,935134.0,5th-6th,3.0,Never-married,Adm-clerical,Husband,White,Male,0.0,0.0,32.0,United-States,0
34.0,Federal-gov,160314.0,Masters,14.0,Never-married,Transport-moving,Husband,White,Female,0.0,0.0,51.0,United-States,0
62.0,Private,116728.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,57.0,United-States,1
38.0,Local-gov,190510.0,HS-grad,9.0,Married-civ-spouse,Other-service,Not-in-family,White,Male,0.0,0.0,21.0,United-States,1
36.0,State-gov,822929.0,7th-8th,4.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,1977.0,50.0,United-States,0
90.0,Self-emp-not-inc,479998.0,Assoc-voc,11.0,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,99999.0,0.0,21.0,United-States,1
29.0,Private,344505.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,0.0,0.0,38.0,United-States,1
31.0,Private,458599.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,2964.0,0.0,25.0,United-States,0
85.0,,148156.0,Masters,14.0,Widowed,Other-service,Husband,White,Male,0.0,0.0,26.0,United-States,0
57.0,Self-emp-inc,25471.0,HS-grad,9.0,Never-married,Tech-support,Other-relative,White,Female,0.0,0.0,36.0,United-States,0
20.0,State-gov,660795.0,Bachelors,13.0,Never-married,Prof-specialty,Wife,Black,Female,0.0,0.0,54.0,United-States,1
48.0,Private,944878.0,Assoc-voc,11.0,Never-married,,Unmarried,Black,Male,0.0,0.0,45.0,United-States,0
58.0,Private,508746.0,Bachelors,13.0,Never-married,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,51.0,United-States,1
35.0,Private,525138.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0.0,0.0,50.0,United-States,1
57.0,Private,659381.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,34.0,United-States,0
64.0,Self-emp-inc,1076655.0,HS-grad,9.0,Separated,Prof-specialty,Husband,White,Male,13550.0,0.0,29.0,United-States,0
35.0,State-gov,29073.0,Bachelors,13.0,Never-married,Handlers-cleaners,Unmarried,Black,Male,7298.0,0.0,45.0,Other,1
77.0,,1388388.0,HS-grad,9.0,Married-spouse-absent,Exec-managerial,Husband,White,Female,7298.0,0.0,61.0,South,1
50.0,Private,537581.0,HS-grad,9.0,Widowed,Adm-clerical,Own-child,White,Female,0.0,1977.0,53.0,United-States,1
88.0,Private,911952.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,28.0,United-States,1
23.0,Private,1188719.0,Some-college,10.0,Divorced,Exec-managerial,Own-child,Black,Female,0.0,0.0,52.0,United-States,0
